abc,Tips to help evacuate before Hurricane Sally,https://abcnews.go.com/US/hurricane-sally-tips-if-you-are-evacuating/story?id=57742758,2020-09-15 08:41:35,lightblue
abc,Wildfires intensify economic pain in the West,https://abcnews.go.com/Business/wireStory/wildfires-intensify-economic-pain-west-73005967,2020-09-15 08:41:35,lightblue
abc,Victims' names released in attack near Rutgers ,https://abcnews.go.com/US/gunmen-sought-deadly-15-attack-party-rutgers-university/story?id=72998304,2020-09-15 08:41:35,lightblue
abc,German jeweler shoots dead 2 suspected robbers,https://abcnews.go.com/International/wireStory/german-jeweler-shoots-dead-suspected-robbers-73015254,2020-09-15 08:41:35,lightblue
abc,Feds probing in-custody death of Black man in La.,https://abcnews.go.com/US/wireStory/ap-feds-probing-custody-death-black-man-louisiana-73005770,2020-09-15 08:41:35,lightblue
abc,'Cheer' star denies soliciting sex from minors,https://abcnews.go.com/GMA/Culture/jerry-harris-cheer-categorically-disputes-claim-solicited-sex/story?id=73010106,2020-09-15 08:41:35,lightblue
abc,"Navalny posts photo online, says he can breathe",https://abcnews.go.com/International/wireStory/navalny-posts-photo-online-breathe-73016664,2020-09-15 08:41:35,lightblue
abc,Duputies on guard after colleagues ambushed,https://abcnews.go.com/US/los-angeles-county-sheriff-tells-deputies-watch-back/story?id=73001037,2020-09-15 08:41:35,lightblue
abc,Fire erupts in building near Beirut's port,https://abcnews.go.com/International/wireStory/fire-erupts-building-beiruts-port-unclear-73015434,2020-09-15 08:41:35,lightblue
abc,U.N.: Boat capsizes near Libya; 24 presumed dead,https://abcnews.go.com/International/wireStory/boat-capsizes-libya-dozen-migrants-presumed-dead-73015436,2020-09-15 08:41:35,lightblue
abc,Possible hints of life in Venus's clouds,https://abcnews.go.com/Technology/wireStory/astronomers-hints-life-venuss-clouds-73000311,2020-09-15 08:41:35,lightblue
abc,Electoral college vs popular vote in America,https://abcnews.go.com/Politics/wireStory/vision-2020-electoral-college-popular-vote-america-73001253,2020-09-15 08:41:35,lightblue
npr,"'I Don't Think Science Knows': Visiting Fires, Trump Denies Climate Change ",https://www.npr.org/2020/09/14/912799501/i-don-t-think-science-knows-visiting-fires-trump-denies-climate-change,2020-09-15 08:41:35,center
npr,"Biden Is Outspending Trump On TV, And Just 6 States Are The Focus Of The Campaign",https://www.npr.org/2020/09/15/912663101/biden-is-outspending-trump-on-tv-and-just-6-states-are-the-focus-of-the-campaign,2020-09-15 08:41:35,center
npr,"She Can't Vote Herself, But This DACA Recipient Is Working To Register Others",https://www.npr.org/2020/09/15/911460160/she-cant-vote-herself-but-this-daca-recipient-is-working-to-register-others,2020-09-15 08:41:35,center
npr,Coronavirus Maps: How Severe Is Your State's Outbreak?,https://www.npr.org/sections/health-shots/2020/09/01/816707182/map-tracking-the-spread-of-the-coronavirus-in-the-u-s,2020-09-15 08:41:35,center
npr,Coronavirus World Map: Tracking The Spread Of The Outbreak,https://www.npr.org/sections/goatsandsoda/2020/03/30/822491838/coronavirus-world-map-tracking-the-spread-of-the-outbreak,2020-09-15 08:41:35,center
npr,"With Theaters Still Closed, 136-Year-Old 'Playbill' Does A Quick Online Pivot",https://www.npr.org/2020/09/15/912764183/with-theaters-still-closed-136-year-old-playbill-does-a-quick-online-pivot,2020-09-15 08:41:35,center
npr,"For 'Ike,' A Monument Unlike Any Other: Eisenhower Memorial Is Dedicated In D.C.",https://www.npr.org/2020/09/15/908427868/for-ike-a-monument-unlike-any-other-eisenhower-memorial-is-dedicated-in-d-c,2020-09-15 08:41:35,center
npr,Growing Demand For Wilderness Education May Widen Learning Inequality,https://www.npr.org/2020/09/15/912648094/growing-demand-for-wilderness-education-may-widen-learning-inequality,2020-09-15 08:41:35,center
npr,Some Urban Hospitals Face Closure Or Cutbacks As The Pandemic Adds To Fiscal Woes,https://www.npr.org/sections/health-shots/2020/09/15/912866179/some-urban-hospitals-face-closure-or-cutbacks-as-the-pandemic-adds-to-fiscal-woe,2020-09-15 08:41:35,center
npr,6 Ways To Get Ready For A Wildfire ,https://www.npr.org/2020/09/11/911887001/6-ways-to-get-ready-for-a-wildfire,2020-09-15 08:41:35,center
npr,"Court Rules Government Can End Humanitarian Protections For Some 300,000 Immigrants",https://www.npr.org/2020/09/14/912900167/court-rules-government-can-end-humanitarian-protections-for-some-300-000-immigra,2020-09-15 08:41:35,center
npr,"Amid Democratic Street Uprising, Belarusian Strongman Gets Support From Russia",https://www.npr.org/2020/09/14/912874541/amid-democratic-street-uprising-belarusian-strongman-gets-support-from-russia,2020-09-15 08:41:35,center
npr,Wildfires Make Dangerous Air For Farmworkers: 'It's Like You Can't Breathe',https://www.npr.org/2020/09/14/912752013/wildfires-make-dangerous-air-for-farmworkers-it-s-like-you-can-t-breathe,2020-09-15 08:41:35,center
npr,"Protests Erupt In Lancaster, Pa., Following Officer-Involved Shooting Death ",https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/09/14/912753721/protests-erupt-in-lancaster-pa-following-officer-involved-shooting-death,2020-09-15 08:41:35,center
npr,At Least 35 Dead As Wildfires Rampage Along The West Coast,https://www.npr.org/2020/09/14/912739721/at-least-35-dead-as-wildfires-rampage-along-the-west-coast,2020-09-15 08:41:35,center
npr,'It's A Bit Surreal': Oregon's Air Quality Suffers As Fires Complicate COVID-19 Fight,https://www.npr.org/2020/09/14/912701172/its-a-bit-surreal-oregon-fights-smoke-from-record-wildfires-during-a-pandemic,2020-09-15 08:41:35,center
npr,How The Coronavirus Has Affected Individual Members Of Congress,https://www.npr.org/2020/04/15/833692377/how-the-coronavirus-has-affected-individual-members-of-congress,2020-09-15 08:41:35,center
npr,At Least 25 Indian Lawmakers Test Positive For Coronavirus As Parliament Reopens,https://www.npr.org/sections/coronavirus-live-updates/2020/09/14/912691532/at-least-25-indian-lawmakers-test-positive-for-coronavirus-as-parliament-reopens,2020-09-15 08:41:35,center
npr,"A Possible Sign Of Life Right Next Door To Earth, On Venus",https://www.npr.org/2020/09/14/912619891/a-possible-sign-of-life-right-next-door-to-earth-on-venus,2020-09-15 08:41:35,center
cbs,['\n            CBSN\n        '],https://www.cbsnews.com/live/,2020-09-15 08:41:35,lightblue
cbs,['\n            Eye Opener: Gulf Coast braces for hurricane\n        '],https://www.cbsnews.com/video/eye-opener-gulf-coast-residents-brace-for-hurricane-sally/,2020-09-15 08:41:35,lightblue
cbs,['\n            President Trump questions climate science\n        '],https://www.cbsnews.com/video/president-trump-questions-climate-science-as-biden-labels-him-climate-arsonist/,2020-09-15 08:41:35,lightblue
cbs,['\n            West reels from deadly wildfires\n        '],https://www.cbsnews.com/video/deadly-california-wildfires-force-evacuations-and-produce-hazardous-smoke/,2020-09-15 08:41:35,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 08:41:35,lightblue
cbs,"['\n            ""Historic"" flooding possible when Hurricane Sally hits Gulf Coast\n        ']",https://www.cbsnews.com/news/hurricane-sally-gulf-coast-flooding-today-2020-09-15/,2020-09-15 08:41:35,lightblue
cbs,['\n            Cadaver dogs search for the missing in Western wildfires\n        '],https://www.cbsnews.com/news/western-wildfires-cadaver-dogs-search-missing/,2020-09-15 08:41:35,lightblue
cbs,['\n            Sheriff issues challenge to LeBron James after deputies ambushed\n        '],https://www.cbsnews.com/news/la-sheriff-challenges-lebron-james-reward-money-ambushed-deputies/,2020-09-15 08:41:35,lightblue
cbs,['\n            South Dakota AG revises story about fatally hitting man with car\n        '],https://www.cbsnews.com/news/jason-ravnsborg-south-dakota-attorney-general-revises-story-killing-man-with-car/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Trump says ""I don\'t think science knows"" about climate\n        ']",https://www.cbsnews.com/news/trump-western-wildfires-science-climate-change/,2020-09-15 08:41:35,lightblue
cbs,"[""\n            Rochester mayor ousts police chief in wake of Daniel Prude's death\n        ""]",https://www.cbsnews.com/news/daniel-prude-death-rochester-ny-mayor-police-chief-lawyer/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Court OKs end to humanitarian protections for 300,000 immigrants\n        ']",https://www.cbsnews.com/news/appeals-court-allows-trump-to-end-humanitarian-protections-for-300000-immigrants/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Venezuela says ex-U.S. Marine ""spy"" arrested in alleged terror plot\n        ']",https://www.cbsnews.com/news/venezuela-us-marine-spy-matthew-john-heath-arrested-alleged-terror-plot/,2020-09-15 08:41:35,lightblue
cbs,['\n            U.S. again warns against travel to China and Hong Kong\n        '],https://www.cbsnews.com/news/us-wide-ranging-warnings-against-travel-to-china-hong-kong/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Northern Hemisphere had its warmest summer ever, NOAA says\n        ']",https://www.cbsnews.com/news/northern-hemisphere-had-its-warmest-summer-ever-noaa/,2020-09-15 08:41:35,lightblue
cbs,['\n            Explosive charges from nurse at immigrant detention center\n        '],https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,2020-09-15 08:41:35,lightblue
cbs,['\n            Section of largest remaining Arctic ice shelf shatters\n        '],https://www.cbsnews.com/news/climate-change-to-blame-for-42-mile-stretch-of-largest-arctic-ice-shelf-breaking-off-and-shattering/,2020-09-15 08:41:35,lightblue
cbs,"['\n            What do the Taliban want out of the long-awaited ""Intra-Afghan"" talks?\n        ']",https://www.cbsnews.com/news/afghanistan-taliban-intra-afghan-dialogue-talks-doha-what-does-the-taliban-want/,2020-09-15 08:41:35,lightblue
cbs,['\n            HHS spokesman says he got death threat during Facebook broadcast\n        '],https://www.cbsnews.com/news/hhs-spokesman-michael-caputo-facebook-live-video-death-threat-claims/,2020-09-15 08:41:35,lightblue
cbs,['\n            Mercedes-Benz to pay $1.5 billion over emissions cheating\n        '],https://www.cbsnews.com/news/mercedes-benz-emissions-cheating-1-5-billion-fine-daimler/,2020-09-15 08:41:35,lightblue
cbs,['\n            Texas officer charged with assault in 2019 fatal shooting\n        '],https://www.cbsnews.com/news/police-shooting-pamela-turner-killed-officer-juan-delacruz-charged-today-2020-09-14/,2020-09-15 08:41:35,lightblue
cbs,['\n            Trump alma mater says Biden plan better for economic growth\n        '],https://www.cbsnews.com/news/joe-biden-tax-plan-debt-wharton-school-univeristy-pennsylvania/,2020-09-15 08:41:35,lightblue
cbs,['\n            Puppy pulled from rubble of California wildfire\n        '],https://www.cbsnews.com/news/puppy-pulled-from-rubble-following-devastating-california-wildfire/,2020-09-15 08:41:35,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 08:41:35,lightblue
cbs,['\n            WHO reports new daily record in COVID-19 cases\n        '],https://www.cbsnews.com/news/coronavirus-world-health-organization-daily-record-covid-19-cases/,2020-09-15 08:41:35,lightblue
cbs,['\n            U.S. airlines report second-quarter losses of $11 billion\n        '],https://www.cbsnews.com/news/u-s-airlines-report-second-quarter-losses-of-11-billion/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Trump\'s strategy ""is to create panic,"" Jeh Johnson says\n        ']",https://www.cbsnews.com/news/trump-downplayed-coronavirus-disingenuous-jeh-johnson/,2020-09-15 08:41:35,lightblue
cbs,['\n            Explosive charges from nurse at immigrant detention center\n        '],https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Taoist priest\'s memorial tablets honor China\'s COVID ""heroes\' spirits""\n        ']",https://www.cbsnews.com/news/china-coronavirus-taoist-priest-memorial-tablets-honor-chinese-covid-victims-spirits/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Dr. Ashish Jha: ""We have not rounded a corner"" on virus vaccine\n        ']",https://www.cbsnews.com/news/covid-vaccine-dr-ashish-jha-brown-university/,2020-09-15 08:41:35,lightblue
cbs,['\n            NFL reminds teams to follow sideline rules on face coverings\n        '],https://www.cbsnews.com/news/nfl-reminds-teams-to-follow-sideline-rules-on-face-coverings/,2020-09-15 08:41:35,lightblue
cbs,['\n            Rare dolphins return to Hong Kong waters\n        '],https://www.cbsnews.com/news/rare-dolphins-return-to-hong-kong-after-ferry-traffic-put-on-hold-due-to-coronavirus/,2020-09-15 08:41:35,lightblue
cbs,['\n            Pa. braces for increase of mail-in ballots\n        '],https://www.cbsnews.com/video/one-key-county-in-pennsylvania-braces-for-huge-increase-of-mail-in-ballots/,2020-09-15 08:41:35,lightblue
cbs,['\n            FEMA administrator on Hurricane Sally\n        '],https://www.cbsnews.com/video/fema-administrator-pete-gaynor-on-hurricane-sally/,2020-09-15 08:41:35,lightblue
cbs,['\n            Hurricane Sally approaches Mississippi\n        '],https://www.cbsnews.com/video/mississippi-governor-declares-state-of-emergency-as-hurricane-sally-approaches/,2020-09-15 08:41:35,lightblue
cbs,['\n            President Trump questions climate science\n        '],https://www.cbsnews.com/video/president-trump-questions-climate-science-as-biden-labels-him-climate-arsonist/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Dozens dead, at least 24 missing in wildfires\n        ']",https://www.cbsnews.com/video/dozens-dead-at-least-24-missing-in-western-wildfires/,2020-09-15 08:41:35,lightblue
cbs,['\n            Red & Blue: Countdown to the Vote — full episode\n        '],https://www.cbsnews.com/video/red-and-blue-countdown-to-the-vote/,2020-09-15 08:41:35,lightblue
cbs,['\n            Where the presidential race stands 50 days out\n        '],https://www.cbsnews.com/video/2020-presidential-race-50-days-trump-biden/,2020-09-15 08:41:35,lightblue
cbs,['\n            Biden leads Trump in Arizona and Minnesota\n        '],https://www.cbsnews.com/video/biden-gains-edge-in-arizona-over-trump-and-has-big-lead-in-minnesota/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Tight races in Texas, Florida, North Carolina\n        ']",https://www.cbsnews.com/video/local-matters-polls-show-tight-race-in-texas-florida-and-north-carolina/,2020-09-15 08:41:35,lightblue
cbs,['\n            Andrew Card on moments that define presidencies\n        '],https://www.cbsnews.com/video/former-white-house-chief-of-staff-andrew-presidential-leadership/,2020-09-15 08:41:35,lightblue
cbs,"[""\n            Donald Trump's conversations with Bob Woodward\n        ""]",https://www.cbsnews.com/video/donald-trump-bob-woodward-rage-60-minutes-2020-09-13/,2020-09-15 08:41:35,lightblue
cbs,['\n            Why did President Trump speak to Bob Woodward?\n        '],https://www.cbsnews.com/video/why-did-president-trump-speak-to-bob-woodward/,2020-09-15 08:41:35,lightblue
cbs,['\n            Trump a “threat to the national security”\n        '],https://www.cbsnews.com/video/president-trump-a-threat-to-the-national-security/,2020-09-15 08:41:35,lightblue
cbs,['\n            Joaquin Phoenix: The 60 Minutes interview\n        '],https://www.cbsnews.com/video/joaquin-phoenix-grants-anderson-cooper-a-rare-interview-on-60-minutes-2020-09-13/,2020-09-15 08:41:35,lightblue
cbs,['\n            Tijuana River spills raw sewage in California\n        '],https://www.cbsnews.com/video/raw-sewage-southern-california-coast-tijuana-mexico-60-minutes-2020-09-13/,2020-09-15 08:41:35,lightblue
cbs,"['\n            What is the ""Rising American Electorate"" and will it turn out?\n        ']",https://www.cbsnews.com/news/2020-presidential-election-rising-american-electorate/,2020-09-15 08:41:35,lightblue
cbs,"[""\n            2020 Daily Trail Markers: Green Party won't be on the ballot in Wisconsin\n        ""]",https://www.cbsnews.com/news/2020-daily-trail-markers-wisconsin-supreme-court-rules-green-party-wont-be-on-the-ballot-in-the-state-2020-09-14/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Battleground Tracker: Biden gains edge in Arizona, leads big in Minnesota\n        ']",https://www.cbsnews.com/news/biden-trump-poll-arizona-minnesota-09-14-2020/,2020-09-15 08:41:35,lightblue
cbs,['\n            Trump holds indoor campaign rally near Las Vegas\n        '],https://www.cbsnews.com/news/trump-rally-nevada-indoors-henderson-las-vegas/,2020-09-15 08:41:35,lightblue
cbs,['\n            New Biden ads target Black men\n        '],https://www.cbsnews.com/news/biden-campaign-ad-target-black-men/,2020-09-15 08:41:35,lightblue
cbs,['\n            Puppy pulled from rubble following California wildfire\n        '],https://www.cbsnews.com/news/puppy-pulled-from-rubble-following-devastating-california-wildfire/,2020-09-15 08:41:35,lightblue
cbs,['\n            Arizona teen to become one of first female Eagle Scouts\n        '],https://www.cbsnews.com/news/arizona-teenager-to-become-one-of-first-female-eagle-scouts/,2020-09-15 08:41:35,lightblue
cbs,['\n            Father and son are fighting hunger in Dallas\n        '],https://www.cbsnews.com/news/father-and-son-kids-bring-life-nonprofit-meals/,2020-09-15 08:41:35,lightblue
cbs,['\n            Woman spreads kindness at Houston airport\n        '],https://www.cbsnews.com/news/woman-shares-cards-of-kindness-at-houston-airport-during-coronavirus-pandemic/,2020-09-15 08:41:35,lightblue
cbs,['\n            Driveway racetrack brings man and young boy together\n        '],https://www.cbsnews.com/news/man-draws-out-racetrack-on-driveway-for-4-year-old-neighbor-to-enjoy-on-bike/,2020-09-15 08:41:35,lightblue
cbs,['\n            Speaking Frankly | Feminism\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-feminism/,2020-09-15 08:41:35,lightblue
cbs,['\n            Speaking Frankly | Censorship\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-censorship/,2020-09-15 08:41:35,lightblue
cbs,['\n            Speaking Frankly | Fat Shaming\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-fat-shaming/,2020-09-15 08:41:35,lightblue
cbs,['\n            Speaking Frankly | Cancel Culture\n        '],https://www.cbsnews.com/video/cbsn-originals-presents-speaking-frankly-cancel-culture/,2020-09-15 08:41:35,lightblue
cbs,['\n            Coronavirus in Navajo Nation\n        '],https://www.cbsnews.com/video/coronavirus-in-navajo-nation/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Audra McDonald on theater activism, equality\n        ']",https://www.cbsnews.com/video/singer-and-actor-audra-mcdonald-on-equality-in-theater-and-importance-of-census-count/,2020-09-15 08:41:35,lightblue
cbs,['\n            Minorities lacking in COVID-19 trials\n        '],https://www.cbsnews.com/video/covid-19-vaccine-trials-volunteer-demographics-reveal-need-for-greater-racial-diversity/,2020-09-15 08:41:35,lightblue
cbs,['\n            Using hoops to build bridges of hope\n        '],https://www.cbsnews.com/video/the-hoop-bus-is-on-a-roll-using-basketball-as-a-way-to-bring-communities-together/,2020-09-15 08:41:35,lightblue
cbs,['\n            Chef David Chang on his revealing new memoir\n        '],https://www.cbsnews.com/video/chef-david-chang-on-his-revealing-new-memoir/,2020-09-15 08:41:35,lightblue
cbs,['\n            Honoring the roots of the whiskey industry\n        '],https://www.cbsnews.com/video/2-american-whiskey-brands-team-up-to-diversify-the-industry/,2020-09-15 08:41:35,lightblue
cbs,['\n            Wisconsin Lt. Governor on Blake shooting\n        '],https://www.cbsnews.com/video/wisconsin-lt-governor-mandela-barnes-on-the-police-shooting-of-jacob-blake-bidens-visit/,2020-09-15 08:41:35,lightblue
cbs,['\n            Hazardous air quality threatens farmworkers after major wildfires\n        '],https://www.cbsnews.com/news/california-wildfires-farmworkers-labor-to-feed-america-despite-covid-19-heat-smoke-and-unsafe-air-quality/,2020-09-15 08:41:35,lightblue
cbs,['\n            The Art of Protest\n        '],https://www.cbsnews.com/video/amid-the-racial-justice-movement-artists-wield-their-art-as-a-tool-for-change/,2020-09-15 08:41:35,lightblue
cbs,['\n            Man suffocated in Rochester police custody\n        '],https://www.cbsnews.com/video/newly-released-body-camera-video-shows-naked-man-suffocating-in-police-custody-in-rochester-ny/,2020-09-15 08:41:35,lightblue
cbs,"['\n            Venezuela says ex-U.S. Marine ""spy"" arrested in alleged terror plot\n        ']",https://www.cbsnews.com/news/venezuela-us-marine-spy-matthew-john-heath-arrested-alleged-terror-plot/,2020-09-15 08:41:35,lightblue
cbs,['\n            Syria may only be counting 1.25% of its actual coronavirus deaths\n        '],https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,2020-09-15 08:41:35,lightblue
cbs,['\n            U.S. again warns against travel to China and Hong Kong\n        '],https://www.cbsnews.com/news/us-wide-ranging-warnings-against-travel-to-china-hong-kong/,2020-09-15 08:41:35,lightblue
